cell_id,lat,lon,zone_name,hsi_class,ndvi,ndwi,albedo,building_density,building_height,air_temp,humidity,wind_speed,svf,lulc_water,lulc_vegetation,lulc_built_up,lulc_road,lulc_bare,ndvi_x_albedo,bldg_density_x_wind
cell_16.7178_74.2055,16.7178,74.2055,Mangalwar Peth,Mild Zone,0.28085223,0.7239426,-0.10760776,-3.4681997,0.47440302,1.1236727,0.2912248,-0.54901975,-0.48758197,0.0002285596,0.027832454,0.01323957,-8.980489e-05,1.9047906e-05,0.08290092,0.9413751
cell_16.7178_74.2080,16.7178,74.208,Mangalwar Peth,Cool Zone,-2.2056408,-0.18733342,-0.06971655,-8.982766,-0.21494566,0.8778728,-0.06997555,-0.8164549,-0.8848241,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,-9.849168e-05,-0.75882244,-0.46759844
cell_16.7178_74.2105,16.7178,74.2105,Mangalwar Peth,Cool Zone,0.5968049,0.7180708,-0.05092502,-7.782102,-0.23498216,0.89354515,0.17029281,-0.70218366,-0.7993443,0.0002285596,0.081411,0.00043956863,-0.00010689178,0.00052183704,0.3332335,-0.33884495
cell_16.7178_74.2130,16.7178,74.213,Mangalwar Peth,Cool Zone,-2.2056408,-0.18733342,-0.06971655,-8.982766,-0.21494566,0.8778728,-0.06997555,-0.8164549,-0.8848241,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,-9.849168e-05,-0.75882244,-0.46759844
cell_16.7178_74.2155,16.7178,74.2155,Mangalwar Peth,Cool Zone,-2.2607508,-0.17384392,-0.061750647,-8.984315,-0.21602784,0.8429013,-0.09639559,-0.7692965,-0.8800732,0.0002285596,-0.4149968,-0.0002784661,-0.00053118385,1.5038424e-05,-0.78423077,-0.4716563
cell_16.7178_74.2180,16.7178,74.218,Mangalwar Peth,Cool Zone,-2.232319,-0.17967618,-0.067545354,-8.9850025,-0.21458556,0.88394606,-0.04642445,-0.80908936,-0.85623026,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.75626457,-0.4676626
cell_16.7178_74.2205,16.7178,74.2205,Kasaba Bawada,Cool Zone,0.5577623,0.5255174,-0.10121989,-7.75684,-0.22827405,0.86668783,0.120401725,-0.61102134,-0.7770309,0.00013260746,0.081937775,0.00062644924,-0.00010689178,0.00010760808,0.46091345,-0.3383259
cell_16.7178_74.2230,16.7178,74.223,Kasaba Bawada,Cool Zone,0.5758578,0.017974317,-0.11931599,-7.6980157,-0.24727525,0.89402574,0.13908905,-0.56993455,-0.7625654,8.826969e-05,0.08879217,0.00020981621,-0.00010689178,0.00058076426,0.60657114,-0.33348945
cell_16.7178_74.2255,16.7178,74.2255,Kasaba Bawada,Cool Zone,0.105496906,0.5198823,0.09335118,-6.9957013,-0.06804425,0.8234389,0.15224299,-0.56579214,-0.66313976,0.0002285596,0.048459888,0.013150675,-8.389887e-05,1.5038424e-05,0.07148965,0.5196542
cell_16.7178_74.2280,16.7178,74.228,Kasaba Bawada,Hot Zone,0.17808063,0.48502693,0.02341966,4.9595203,0.096455276,0.6607562,0.20336771,-0.5614774,0.7740149,0.0002285596,0.021081977,0.0048371935,7.653225e-05,1.9047906e-05,0.051491566,0.2910004
cell_16.7178_74.2305,16.7178,74.2305,Kasaba Bawada,Hot Zone,-0.08198717,0.1341851,0.09119833,6.303385,0.04319566,0.6986568,0.073848255,-0.29967615,0.7514361,8.4800624e-05,0.019612137,0.003328929,0.00011736028,-0.000101703474,-0.15321358,0.30929565
cell_16.7178_74.2330,16.7178,74.233,Kasaba Bawada,Cool Zone,0.5994339,-0.17032634,0.059754558,-7.8772182,-0.22088076,0.9100228,0.25503114,-0.559959,-0.8380711,-5.2961812e-05,0.08879217,6.57739e-05,-0.00010689178,1.2659288e-05,0.5729992,-0.33811322
cell_16.7178_74.2355,16.7178,74.2355,Kasaba Bawada,Cool Zone,0.5336256,-0.5677844,0.08765518,-7.984181,-0.22685218,0.92692256,0.15473063,-0.626433,-1.0203645,-5.2961812e-05,0.08879217,-8.581657e-05,-0.00010689178,0.00018303774,0.4705628,-0.3671781
cell_16.7178_74.2380,16.7178,74.238,Kasaba Bawada,Warm Zone,0.03399595,0.42750135,0.059134223,2.2794595,0.52465254,0.66426355,0.10070688,-0.6925359,0.947777,8.4800624e-05,0.020539068,0.0033072294,9.223055e-05,1.4691743e-05,0.031992014,0.28117922
cell_16.7178_74.2405,16.7178,74.2405,Kasaba Bawada,Hot Zone,0.10741937,0.043438982,0.059955057,6.3345537,-0.044710975,0.9213322,0.040660802,-0.277708,0.7374317,8.4800624e-05,0.019612137,0.0032847787,7.169843e-05,-0.000101703474,0.15370995,0.33808875
cell_16.7178_74.2430,16.7178,74.243,Shivaji Park,Hot Zone,0.0636923,0.09628065,-0.026296597,6.3992033,-0.09253742,0.87078005,-0.012566741,-0.43446624,0.76268816,0.0002285596,0.019612137,0.003507637,7.653225e-05,1.4691743e-05,0.07653312,0.3067024
cell_16.7178_74.2455,16.7178,74.2455,Shivaji Park,Hot Zone,-0.08962201,0.08538987,-0.12627475,4.8038893,0.30511564,0.535035,0.21223529,-0.40581903,0.8051033,0.0002285596,0.019612137,0.0016358709,9.223055e-05,1.4691743e-05,-0.25681326,0.2914706
cell_16.7178_74.2480,16.7178,74.248,Shivaji Park,Hot Zone,0.19667304,0.44351974,0.08556589,6.4278975,0.3255544,0.70887995,0.21205944,-0.5288543,0.78346497,0.0002285596,0.020539068,0.004864629,-0.000113732225,1.4691743e-05,0.14273627,0.32303572
cell_16.7178_74.2505,16.7178,74.2505,Shivaji Park,Hot Zone,0.105573595,0.30802515,0.05084446,6.3825727,0.12490411,0.74597055,0.16580933,-0.45300916,0.76361775,8.4800624e-05,0.020539068,0.003259621,0.00013589692,1.4691743e-05,0.15930948,0.29149157
cell_16.7178_74.2530,16.7178,74.253,Shivaji Park,Hot Zone,0.07246898,0.3528728,0.08745667,6.4316454,0.43077707,0.82471514,0.24575804,-0.4691733,0.8146553,0.0002285596,0.019612137,0.0035316753,6.1313825e-05,1.4691743e-05,0.16625826,0.3344069
cell_16.7178_74.2555,16.7178,74.2555,Shivaji Park,Hot Zone,0.10709344,0.4139302,-0.13219479,6.3340755,0.10405549,0.66042006,0.26211628,-0.47592667,0.74116564,8.4800624e-05,0.020539068,0.0032843733,-5.5225973e-05,-0.000101703474,0.17290322,0.2998434
cell_16.7178_74.2580,16.7178,74.258,Shahu Market Yard,Hot Zone,0.16365689,0.49358195,0.06676708,6.424411,0.03525153,0.8028355,0.21181172,-0.5206776,0.78438,0.0002285596,0.021081977,0.0048619458,4.5615525e-05,1.9047906e-05,-0.015129683,0.2940711
cell_16.7178_74.2605,16.7178,74.2605,Shahu Market Yard,Hot Zone,0.24627043,0.07066836,0.022318287,6.394356,0.11127139,0.8625407,0.11277492,-0.5008411,0.7414196,8.4800624e-05,0.019612137,0.003260335,-0.00010318942,1.4691743e-05,0.15886167,0.3153318
cell_16.7178_74.2630,16.7178,74.263,Shahu Market Yard,Cool Zone,0.18048759,0.009880873,0.07374858,-6.938845,0.30000195,0.7515122,0.08911335,-0.5586599,-0.6764286,0.0002285596,0.05725558,0.00041064288,-0.010889695,1.5038424e-05,0.113928914,0.43523765
cell_16.7178_74.2655,16.7178,74.2655,Shahu Market Yard,Cool Zone,-2.2638273,-0.19490528,-0.05964862,-8.984715,-0.21772198,0.8397635,-0.09375926,-0.75401556,-0.87067354,0.0002285596,-0.4149968,-0.0002784661,-0.00053118385,1.5038424e-05,-0.78427994,-0.4716563
cell_16.7178_74.2680,16.7178,74.268,Shahu Market Yard,Cool Zone,0.7329003,0.62948775,0.030866597,-7.7279596,-0.22632325,0.97402126,0.1322301,-0.64547783,-0.7093488,0.00013260746,0.081937775,0.00045250347,-0.00010689178,7.247225e-05,0.50607026,-0.30261794
cell_16.7178_74.2705,16.7178,74.2705,Shahu Market Yard,Cool Zone,-2.2641752,-0.19758768,-0.09227274,-8.989432,-0.21777503,0.83124596,-0.071215026,-0.7542296,-0.9383992,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,1.5038424e-05,-0.7809512,-0.47364223
cell_16.7178_74.2730,16.7178,74.273,Shahu Market Yard,Cool Zone,-2.2201552,-0.17882545,-0.07737904,-8.986106,-0.21434677,0.8686355,-0.041560583,-0.81732064,-0.8600769,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.77384216,-0.4676626
cell_16.7178_74.2755,16.7178,74.2755,Shahu Market Yard,Cool Zone,0.3530108,0.66646075,-0.03516243,-7.685397,-0.2761614,0.8101684,0.14979869,-0.9047525,-0.99520785,0.0002285596,0.081411,0.004499441,-0.00043599654,-0.008082177,-0.2882793,-0.31962246
cell_16.7178_74.2780,16.7178,74.278,Shahu Market Yard,Cool Zone,-2.2663069,-0.19326328,-0.06553851,-8.989195,-0.21839459,0.8516013,-0.07772865,-0.7510196,-0.89073193,0.0002285596,-0.4149968,-0.00031671085,-0.00053118385,1.5038424e-05,-0.7835314,-0.47120887
cell_16.7178_74.2805,16.7178,74.2805,Shahu Market Yard,Cool Zone,0.019427396,0.53726053,0.04916134,-6.922023,0.2127405,0.77947396,0.12410292,-0.5735256,-0.65947145,0.0002285596,0.057452515,0.0002617041,-0.0027189162,1.5038424e-05,0.11059257,0.5414035
cell_16.7178_74.2830,16.7178,74.283,Shahu Market Yard,Mild Zone,0.031814914,-0.019226128,0.014617756,-4.893605,0.5380585,0.8795411,0.6608395,-0.54416144,-0.4590002,0.0002285596,0.024746122,0.013248686,3.1691197e-05,1.9047906e-05,0.13788554,0.6091587
cell_16.7178_74.2855,16.7178,74.2855,Shahu Market Yard,Cool Zone,0.0050015575,0.27444094,-0.08237668,-5.357093,0.14588591,0.86563385,0.43596476,-0.64963406,-0.7905314,0.0002285596,0.024943054,0.011723615,-0.0028458578,1.5038424e-05,-0.140265,0.52788585
cell_16.7178_74.2880,16.7178,74.288,Shiroli,Cool Zone,0.17144373,0.3638835,-0.04410466,-7.6961794,-0.21658824,0.79319334,0.07145659,-0.69373673,-0.73076403,0.0002285596,0.081411,0.004632915,-0.00040507983,4.8680886e-05,-0.3407345,-0.31412962
cell_16.7203_74.1905,16.7203,74.1905,Mangalwar Peth,Cool Zone,-0.3118195,0.028013833,-0.005468551,-6.917413,0.007286077,0.85154784,0.004425175,-0.7359326,-0.72499245,0.0002285596,0.048262954,0.012263804,-0.00053118385,1.5038424e-05,-0.40223143,0.42382163
cell_16.7203_74.1930,16.7203,74.193,Mangalwar Peth,Cool Zone,-0.19156876,0.5190629,0.06613788,-6.9417806,0.11831124,0.76920193,0.1193855,-0.6883105,-0.8077512,0.0002285596,0.057452515,0.014798941,-7.0179085e-05,-9.849168e-05,-0.019595824,0.50626886
cell_16.7203_74.1955,16.7203,74.1955,Mangalwar Peth,Cool Zone,0.017661326,-0.05161047,0.042347267,-4.9083195,0.0055133924,0.8590685,0.587393,-0.57568324,-0.50024533,0.0002285596,0.023387667,0.00041064288,-0.011089918,1.9047906e-05,0.09681679,0.5885024
cell_16.7203_74.1980,16.7203,74.198,Mangalwar Peth,Cool Zone,0.45176843,-0.46668354,0.017807342,-8.061777,-0.22316134,0.83749366,0.11659515,-0.539154,-0.67989177,-0.00013713575,0.081301115,6.272564e-05,-0.00010689178,-1.0109259e-05,0.31915015,-0.3426932
cell_16.7203_74.2005,16.7203,74.2005,Mangalwar Peth,Cool Zone,0.48685017,-0.6166819,0.3657295,-7.974833,-0.22836238,0.89028233,0.18207733,-0.5957196,-0.81294525,-7.6728335e-05,0.081301115,6.1720886e-05,-0.00010689178,-0.00012363934,0.28068975,-0.3423525
cell_16.7203_74.2030,16.7203,74.203,Mangalwar Peth,Cool Zone,0.18251368,0.5067657,-0.08106873,-7.7078032,-0.23915426,0.74545515,0.09567321,-0.73435694,-0.8047044,0.0002285596,0.081411,0.011710885,-0.00040507983,4.8680886e-05,-0.35690904,-0.32260558
cell_16.7203_74.2055,16.7203,74.2055,Mangalwar Peth,Cool Zone,-2.2377234,-0.19665106,-0.061397363,-8.985152,-0.21497802,0.903725,-0.045684032,-0.88295114,-0.9932849,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,-0.00010100453,-0.76101136,-0.46708202
cell_16.7203_74.2080,16.7203,74.208,Mangalwar Peth,Cool Zone,-0.13986242,0.3837146,-0.08446063,-7.910051,-0.1860285,0.79805684,0.024146806,-0.7008247,-0.87021816,0.0002285596,0.081411,0.00071210513,-0.00053118385,4.8680886e-05,-0.8797832,-0.30582577
cell_16.7203_74.2105,16.7203,74.2105,Mangalwar Peth,Cool Zone,-2.2641752,-0.19758768,-0.09227274,-8.989432,-0.21777503,0.83124596,-0.071215026,-0.7542296,-0.9383992,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,1.5038424e-05,-0.7809512,-0.47364223
cell_16.7203_74.2130,16.7203,74.213,Kasaba Bawada,Cool Zone,0.6073675,0.45214263,0.06528456,-7.7625556,-0.2186205,0.96854186,0.13225363,-0.7771097,-1.051901,0.00013260746,0.081937775,0.00028797815,-0.00010689178,-0.008069442,0.40924123,-0.35243538
cell_16.7203_74.2155,16.7203,74.2155,Kasaba Bawada,Cool Zone,-2.2120194,-0.20399216,-0.054704115,-8.996845,-0.21499275,0.8928842,-0.042333208,-0.8868114,-1.0884455,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,0.002694836,-0.76850235,-0.48037535
cell_16.7203_74.2180,16.7203,74.218,Kasaba Bawada,Cool Zone,-2.236713,-0.17755719,-0.07558247,-8.986135,-0.21482557,0.8647855,-0.0508648,-0.82815987,-0.8676405,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.7782027,-0.4674281
cell_16.7203_74.2205,16.7203,74.2205,Kasaba Bawada,Cool Zone,-2.24508,-0.18283024,-0.070621185,-8.989787,-0.20473394,0.6839778,-0.058849465,-0.7518705,-0.88396835,0.0002285596,-0.4149968,-0.0002784661,-0.00053118385,1.5038424e-05,-0.7747361,-0.4717858
cell_16.7203_74.2230,16.7203,74.223,Kasaba Bawada,Cool Zone,-2.2747214,-0.19390315,-0.06511559,-8.987324,-0.21555375,0.83460444,-0.0778352,-0.7488475,-0.87365913,0.0002285596,-0.4149968,-0.0002784661,-0.00053118385,1.5038424e-05,-0.78201294,-0.47120887
cell_16.7203_74.2255,16.7203,74.2255,Kasaba Bawada,Cool Zone,-2.238907,-0.17596632,-0.07435998,-8.986889,-0.21403381,0.8614176,-0.061811328,-0.7996692,-0.9277484,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.373272e-05,-0.7819798,-0.47091216
cell_16.7203_74.2280,16.7203,74.228,Kasaba Bawada,Mild Zone,0.16287485,0.311032,0.058965523,-3.553654,0.2359491,1.1179402,0.20716366,-0.59181124,-0.534924,0.0002285596,0.024943054,0.013215532,3.647557e-05,1.9047906e-05,0.13484906,0.9002591
cell_16.7203_74.2305,16.7203,74.2305,Kasaba Bawada,Warm Zone,0.06387637,0.38866782,0.028443689,0.74660397,0.35410368,0.8304986,0.12297961,-0.43412524,-0.008096744,0.0002285596,0.021081977,0.0048691235,6.9963615e-05,1.9047906e-05,0.1426659,0.27516672
cell_16.7203_74.2330,16.7203,74.233,Kasaba Bawada,Hot Zone,0.065748334,0.43970022,-0.05124392,6.357361,0.15482524,0.7952348,0.18424432,-0.42811295,0.73946303,8.4800624e-05,0.020539068,0.003305219,7.63474e-05,-0.000101703474,-0.017342534,0.28174502
cell_16.7203_74.2355,16.7203,74.2355,Kasaba Bawada,Hot Zone,0.18388943,0.21517485,0.07175167,6.421217,-0.064430155,0.890737,0.14180633,-0.475352,0.7622374,0.0002285596,0.019612137,0.0035316753,-9.498811e-05,1.4691743e-05,0.22016732,0.3002975
cell_16.7203_74.2380,16.7203,74.238,Kasaba Bawada,Hot Zone,0.13181295,0.3293934,-0.015375602,5.8777003,0.32355455,0.76994205,0.29262888,-0.40795547,0.78843176,8.4800624e-05,0.019612137,0.0032843733,0.00011598016,1.4691743e-05,0.06453461,0.30086267
cell_16.7203_74.2405,16.7203,74.2405,Kasaba Bawada,Warm Zone,0.07366751,0.20573784,-0.037150607,0.89827615,0.42991605,0.8298708,0.11340227,-0.66685116,-0.024140803,0.0002285596,0.020195026,0.0049504396,2.9109113e-05,1.9047906e-05,-0.17095517,0.2802462
cell_16.7203_74.2430,16.7203,74.243,Kasaba Bawada,Warm Zone,-0.20877585,0.537868,0.06977696,1.0996954,0.2093568,0.58476555,0.13287851,-0.5730016,0.10533133,0.0002285596,0.020539068,0.004484685,8.123058e-05,1.4691743e-05,0.1231948,0.29475275
cell_16.7203_74.2455,16.7203,74.2455,Kasaba Bawada,Mild Zone,0.1582331,0.196985,0.06268696,-2.253661,0.5629628,0.92952764,0.14871624,-0.6112231,-0.44069475,0.0002285596,0.024943054,0.008947044,9.888425e-05,1.9047906e-05,0.15800165,1.062019
cell_16.7203_74.2480,16.7203,74.248,Kasaba Bawada,Mild Zone,0.16093409,0.42043424,-0.03433601,-3.1103241,0.58585227,0.9444324,0.1426999,-0.5609245,-0.41094565,0.0002285596,0.024943054,0.013214817,6.796753e-05,1.9047906e-05,0.14329652,0.9700232
cell_16.7203_74.2505,16.7203,74.2505,Kasaba Bawada,Warm Zone,0.1533464,0.25243956,-0.121002235,2.4431565,-0.039906207,0.81816465,0.18958846,-0.5223086,0.8505446,0.0002285596,0.020155046,0.0048938757,-0.0001220273,1.9047906e-05,0.1527077,0.27859667
cell_16.7203_74.2530,16.7203,74.253,Kasaba Bawada,Hot Zone,-0.3078686,0.0396165,-0.13321698,4.522737,0.13186167,0.5709585,0.15780443,-0.3677199,0.7054845,8.4800624e-05,0.019612137,0.00011390122,-0.0005299387,1.4691743e-05,-0.9100561,0.28678897
cell_16.7203_74.2555,16.7203,74.2555,Kasaba Bawada,Hot Zone,0.07306725,0.01798627,0.061025858,6.3616867,0.27635497,0.93900996,0.120925926,-0.43722302,0.76114506,8.4800624e-05,0.019612137,0.0032847787,-1.5428086e-05,1.4691743e-05,0.14267512,0.3308662
cell_16.7203_74.2580,16.7203,74.258,Shahu Market Yard,Hot Zone,0.11845599,0.21518199,0.08537946,6.418,0.0747324,0.80407935,0.19015943,-0.48795468,0.76376486,0.0002285596,0.019612137,0.0035616967,7.653225e-05,1.4691743e-05,0.010446041,0.28237736
cell_16.7203_74.2605,16.7203,74.2605,Shahu Market Yard,Hot Zone,0.15412356,0.38797334,0.03996899,6.410624,0.062381856,0.6919302,0.15326425,-0.51259935,0.77197856,8.4800624e-05,0.020539068,0.0032843733,-5.4510663e-05,1.4691743e-05,0.20287405,0.30066782
cell_16.7203_74.2630,16.7203,74.263,Shahu Market Yard,Cool Zone,0.49579185,0.12790486,-0.055371076,-7.7959204,-0.23882827,0.8898175,0.09348571,-0.74342006,-0.8949027,0.0002285596,0.08077434,-4.7320416e-05,-0.00010689178,0.00052183704,0.1504345,-0.34296766
cell_16.7203_74.2655,16.7203,74.2655,Shahu Market Yard,Cool Zone,-2.2591398,-0.17384392,-0.061750647,-8.984315,-0.22029786,0.8432066,-0.09639559,-0.7692965,-0.877745,0.0002285596,-0.4149968,-0.0002784661,-0.00053118385,1.5038424e-05,-0.78420526,-0.4716563
cell_16.7203_74.2680,16.7203,74.268,Shahu Market Yard,Cool Zone,0.63394094,0.93723595,-0.08491087,-7.723048,-0.2674557,0.7811906,0.21521659,-0.6234915,-0.69791746,0.00013260746,0.0950487,0.000452571,-0.00010689178,4.8680886e-05,0.4577259,-0.31236005
cell_16.7203_74.2705,16.7203,74.2705,Shahu Market Yard,Cool Zone,0.7096363,0.63505316,-0.05738638,-7.7508073,-0.20549494,0.909564,0.12692223,-0.6841012,-0.7183416,0.00013260746,0.081411,0.00043956863,-0.00010689178,0.00052183704,0.3048576,-0.34473306
cell_16.7203_74.2730,16.7203,74.273,Shahu Market Yard,Cool Zone,0.6121826,0.25300583,-0.0958866,-7.652643,-0.2447763,0.93163073,0.13035388,-0.6525976,-0.8208234,8.826969e-05,0.08879217,0.00013956023,-0.00010689178,0.00059483625,0.6587522,-0.31837857
cell_16.7203_74.2755,16.7203,74.2755,Shahu Market Yard,Cool Zone,-2.2607539,-0.17380075,-0.061750647,-8.984315,-0.21602784,0.84294444,-0.09639559,-0.7692965,-0.88019955,0.0002285596,-0.4149968,-0.0002784661,-0.00053118385,1.5038424e-05,-0.7841876,-0.4716563
cell_16.7203_74.2780,16.7203,74.278,Shahu Market Yard,Cool Zone,0.69718343,0.19720222,0.020314712,-7.6996474,-0.24253286,0.8849849,0.11255575,-0.6414735,-0.6974483,0.00013260746,0.081301115,0.000117204916,-0.00010689178,7.247225e-05,0.44677815,-0.3237667
cell_16.7203_74.2805,16.7203,74.2805,Shiroli,Cool Zone,0.15678738,0.27650663,-0.21422759,-3.1590447,0.49094856,1.1158066,0.20558901,-0.67586344,-0.18110654,0.0002285596,0.024943054,0.013296135,9.223055e-05,1.9047906e-05,-0.06982374,1.0213757
cell_16.7203_74.2830,16.7203,74.283,Shiroli,Mild Zone,0.04167777,0.2354233,0.027861662,-2.1438725,0.028907292,0.9222352,0.07737244,-0.66019046,0.16037779,0.0002285596,0.020195026,0.008947044,6.269394e-05,1.9047906e-05,0.061275218,0.98301214
cell_16.7203_74.2855,16.7203,74.2855,Shiroli,Cool Zone,0.112783514,0.16647205,0.047957756,-5.280334,0.22038479,0.7933488,0.51112795,-0.576531,-0.5590523,0.0002285596,0.024746122,0.013150675,6.269394e-05,1.9047906e-05,0.14676638,0.5634637
cell_16.7203_74.2880,16.7203,74.288,Shiroli,Cool Zone,-2.2391763,-0.17755719,-0.07529446,-8.986097,-0.21482557,0.86777526,-0.050942183,-0.82815987,-0.86838126,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.77823734,-0.4674281
cell_16.7228_74.1905,16.7228,74.1905,Mangalwar Peth,Cool Zone,0.13369916,-0.1738514,-0.01903265,-3.2537339,0.18352634,1.2027472,0.10650038,-0.5952552,-0.44765598,0.0002285596,0.024746122,0.013337986,6.269394e-05,1.9047906e-05,0.13161641,1.0137196
cell_16.7228_74.1930,16.7228,74.193,Mangalwar Peth,Mild Zone,0.16183017,0.38852465,-0.07697875,-3.524846,0.47548917,1.1884335,0.24458498,-0.61829984,-0.46386045,0.0002285596,0.024943054,0.013250704,4.769335e-05,1.9047906e-05,-0.07150175,1.023622
cell_16.7228_74.1955,16.7228,74.1955,Mangalwar Peth,Cool Zone,-2.1687932,-0.19894463,-0.06309649,-8.994917,-0.21571125,0.876177,-0.049184218,-0.87613946,-1.0976993,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,0.0041047954,-0.75002813,-0.47919554
cell_16.7228_74.1980,16.7228,74.198,Mangalwar Peth,Cool Zone,-2.2587478,-0.1713199,-0.059399243,-8.983063,-0.22912972,0.8498609,-0.093897946,-0.7620846,-0.8939694,0.0002285596,-0.4149968,-0.0002784661,-0.00053118385,1.5038424e-05,-0.7863343,-0.4802253
cell_16.7228_74.2005,16.7228,74.2005,Mangalwar Peth,Cool Zone,0.4438211,-0.00816521,-0.03463347,-7.8393865,-0.21565063,0.8641606,0.06782083,-0.6556582,-0.73210496,0.0002285596,0.08077434,-0.003147859,-0.00012108068,4.8680886e-05,-0.17577766,-0.2999559
cell_16.7228_74.2030,16.7228,74.203,Mangalwar Peth,Cool Zone,-2.22064,-0.19886887,-0.06374591,-8.985155,-0.21497802,0.89357066,-0.051129103,-0.83030486,-0.9041697,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,-9.849168e-05,-0.76012385,-0.46759844
cell_16.7228_74.2055,16.7228,74.2055,Kasaba Bawada,Cool Zone,-2.212195,-0.18829252,-0.070369326,-8.984864,-0.21494566,0.88553184,-0.04926748,-0.8141787,-0.89065254,0.0002285596,-0.4149968,-0.00028712332,-0.00053118385,-9.849168e-05,-0.7589569,-0.4676617
cell_16.7228_74.2080,16.7228,74.208,Kasaba Bawada,Cool Zone,0.14424263,0.47543177,-0.092267044,-7.701944,-0.22995113,0.8568003,0.093842395,-0.6938053,-0.7660528,0.0002285596,0.081411,0.00072076236,-0.00053118385,4.8680886e-05,-0.6170805,-0.31586814
cell_16.7228_74.2105,16.7228,74.2105,Kasaba Bawada,Cool Zone,-2.2462294,-0.20559843,-0.061275378,-8.984913,-0.21497802,0.9002676,-0.052010544,-0.8843772,-1.0175737,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,-0.00010100453,-0.76988065,-0.47473407
cell_16.7228_74.2130,16.7228,74.213,Kasaba Bawada,Cool Zone,0.44835794,0.53358775,-0.08713542,-7.8479896,-0.23091894,0.9489181,0.15062748,-0.69282085,-0.9322299,0.0002285596,0.081411,0.00043311308,-0.00012108068,4.8680886e-05,-0.20225026,-0.30636352
cell_16.7228_74.2155,16.7228,74.2155,Kasaba Bawada,Cool Zone,-2.1687932,-0.19894463,-0.06309649,-8.994917,-0.21571125,0.876177,-0.049184218,-0.87613946,-1.0976993,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,0.0041047954,-0.75002813,-0.47919554
cell_16.7228_74.2180,16.7228,74.218,Kasaba Bawada,Cool Zone,-2.1998835,-0.20117739,-0.051805355,-8.996845,-0.2151093,0.89445186,-0.03428098,-0.8818525,-1.0607797,0.0002285596,-0.4149968,-0.00043871382,-0.00053118385,0.002694836,-0.7415439,-0.47330946
